,Timestamp,ID,Age,Gender,Condition,Word,ReactionTime
70,2020_Oct_16_2227,SIR,24,Female,0,"""But",0.2517323999999235
71,2020_Oct_16_2227,SIR,24,Female,0,I,0.2930203999999321
72,2020_Oct_16_2227,SIR,24,Female,0,am,0.24062149999997473
73,2020_Oct_16_2227,SIR,24,Female,0,no,0.27602569999999105
74,2020_Oct_16_2227,SIR,24,Female,0,"stranger,",0.2966727999998966
75,2020_Oct_16_2227,SIR,24,Female,0,you,0.2217239999999947
76,2020_Oct_16_2227,SIR,24,Female,0,already,0.3263327999999319
77,2020_Oct_16_2227,SIR,24,Female,0,know,0.3030229999999392
78,2020_Oct_16_2227,SIR,24,Female,0,me,0.28881890000002386
79,2020_Oct_16_2227,SIR,24,Female,0,very,0.27053750000004584
80,2020_Oct_16_2227,SIR,24,Female,0,"well"".",0.27853529999993043
81,2020_Oct_16_2227,SIR,24,Female,0,With,0.2857616000000007
82,2020_Oct_16_2227,SIR,24,Female,0,a,0.34035819999996875
83,2020_Oct_16_2227,SIR,24,Female,0,new,0.2544377000000395
84,2020_Oct_16_2227,SIR,24,Female,0,look,0.31617019999998774
85,2020_Oct_16_2227,SIR,24,Female,0,Thomas,0.2543064999999842
86,2020_Oct_16_2227,SIR,24,Female,0,inspected,0.31353280000007544
87,2020_Oct_16_2227,SIR,24,Female,0,the,0.3347747000000254
88,2020_Oct_16_2227,SIR,24,Female,0,mysterious,0.2976004000000785
89,2020_Oct_16_2227,SIR,24,Female,0,figure,0.2538179000000582
90,2020_Oct_16_2227,SIR,24,Female,0,and,0.3043063999999731
91,2020_Oct_16_2227,SIR,24,Female,0,out,0.28319950000002336
92,2020_Oct_16_2227,SIR,24,Female,0,of,0.30339489999994385
93,2020_Oct_16_2227,SIR,24,Female,0,thin,0.25270690000002105
94,2020_Oct_16_2227,SIR,24,Female,0,air,0.27884419999998045
95,2020_Oct_16_2227,SIR,24,Female,0,things,0.29052339999998367
96,2020_Oct_16_2227,SIR,24,Female,0,suddenly,0.3113233000000264
97,2020_Oct_16_2227,SIR,24,Female,0,made,0.24117690000002767
98,2020_Oct_16_2227,SIR,24,Female,0,sense.,0.28382460000000265
99,2020_Oct_16_2227,SIR,24,Female,0,Can,0.2662004999999681
100,2020_Oct_16_2227,SIR,24,Female,0,it,0.33455509999998867
101,2020_Oct_16_2227,SIR,24,Female,0,be?,0.2834778000000142
102,2020_Oct_16_2227,SIR,24,Female,0,Is,0.31162719999997535
103,2020_Oct_16_2227,SIR,24,Female,0,it,0.3347629999999526
104,2020_Oct_16_2227,SIR,24,Female,0,really,0.31333279999989827
105,2020_Oct_16_2227,SIR,24,Female,0,my,0.3185788999999204
106,2020_Oct_16_2227,SIR,24,Female,0,father?,0.2995726999999988
107,2020_Oct_16_2227,SIR,24,Female,0,Thomas,0.3716752999999926
108,2020_Oct_16_2227,SIR,24,Female,0,gathered,0.2844424000001027
109,2020_Oct_16_2227,SIR,24,Female,0,all,0.17737179999994623
110,2020_Oct_16_2227,SIR,24,Female,0,his,0.24342460000002575
111,2020_Oct_16_2227,SIR,24,Female,0,courage,0.23455539999997654
112,2020_Oct_16_2227,SIR,24,Female,0,and,0.26973739999993995
113,2020_Oct_16_2227,SIR,24,Female,0,hugged,0.25667729999997846
114,2020_Oct_16_2227,SIR,24,Female,0,the,0.2434693000000152
115,2020_Oct_16_2227,SIR,24,Female,0,suddenly,0.2575719999999819
116,2020_Oct_16_2227,SIR,24,Female,0,so,0.26583689999995386
117,2020_Oct_16_2227,SIR,24,Female,0,familiar,0.33221049999997376
118,2020_Oct_16_2227,SIR,24,Female,0,face,0.23387349999995877
119,2020_Oct_16_2227,SIR,24,Female,0,next,0.25393819999999323
120,2020_Oct_16_2227,SIR,24,Female,0,to,0.26765899999998055
121,2020_Oct_16_2227,SIR,24,Female,0,him.,0.25908960000003844
